Date,cs_momentum_ret,cs_momentum_asset_stop_ret,ts_momentum_lb2_ret,ts_momentum_lb2_asset_stop_ret,ts_momentum_lb7_ret,ts_momentum_lb7_asset_stop_ret
2022-12-13,0.007260823281670908,0.005269899684140961,0.01821076516399474,0.004904576612668002,0.01995928282699011,0.0
2022-12-14,0.0009180597692650116,0.001588552588788525,-0.0001862300603165572,0.0018454968167945414,-0.0030475903156666484,0.0
2022-12-15,-0.0017983939316411478,-0.0007608938370061847,0.004763789800745656,-0.001835335499329275,0.009898687950112395,0.0
2022-12-16,-0.006449657999412244,-0.0049894792052218575,-0.004111440950292922,-0.0066789887522249085,0.0038513217028979807,0.0
2022-12-19,-0.005123115735441497,-0.0047460455534350104,-0.004768271790690651,-0.0038561251157819276,-0.001368220012363086,0.0
2022-12-20,-0.006478732838494927,-0.006491476217974135,-2.2091437525406654e-05,-0.006350941126473608,0.009493274533422302,0.0
2022-12-21,0.0035423282463482447,0.0033825239328271334,0.006194887166964961,0.0040695395443179905,0.003188021433970456,0.0
2022-12-22,0.0013367374632321377,0.0020532544014442156,0.009788069824983146,0.003929096405076511,0.008788460129859954,0.0
2022-12-23,-0.003973510659741192,-0.002283106460685483,-0.0025976353922341202,-0.004244569878498453,0.0024704017293964986,0.0
2022-12-26,0.0018282803397030312,0.0015405977379618907,0.006647632535855985,0.0036589968985868042,0.004482953455903771,0.0
2022-12-27,-0.004465495468240682,-0.0043915724487721824,0.0021301867855425165,-0.000542900588513362,0.004009631061083818,0.0
2022-12-28,-0.005058464583038991,-0.004300124689335147,-0.00030156913206624836,-0.002900124211027662,0.003897832618442121,0.0
2022-12-29,0.00047270855134400047,0.0013344898746546208,-0.006364796011047705,-0.0035655457985143504,-0.004198875318800033,0.0
2022-12-30,-0.0015,-0.0011250000000000001,-0.0015,-0.0005,-0.0015,0.0
2023-01-03,0.003321657445855318,0.0026914328614109995,0.00499266297568461,0.002838149158182468,-0.0010343307476840522,-0.00045739690955204284
2023-01-04,-0.001189478804067931,0.003021783931594843,0.001398897698824888,0.0015949645400850317,0.0011928492069297096,0.0026551938185019144
2023-01-05,0.00031579883598402414,0.002161015850438597,0.003287056572524412,0.0014663137486298156,0.0011950931309662922,0.0008858714510173356
2023-01-06,0.008299132009561533,0.007457374619229407,0.006850519610852579,0.004211195660221691,-0.0010577897941092358,0.0026493429208530594
2023-01-09,0.0008549105828899589,0.0022190473363602747,0.020785747090341533,0.008762483211865731,0.014030248523825726,0.0061421017391382424
2023-01-10,-0.0024381927724735075,-0.001269979110992317,0.002177723447994541,-0.0007599021287047802,-0.004575571535150794,-0.0027445051483857563
2023-01-11,0.004044597255258409,0.0030991349340258045,0.002191978507427951,0.002285855629451693,0.008283072351174795,0.004293809223955947
2023-01-12,0.007676716598029182,0.002828563666141523,0.0027729040145420573,0.0025274880555106296,0.011664016938404945,0.006129944298196133
2023-01-13,0.002365910771965879,0.00023270470674682797,0.003987229513106851,0.0008808407008332039,-0.00013338272466904372,-0.00035708726445171646
2023-01-16,0.008077506089544564,0.003484317244875884,0.004769772411988978,0.002218417755159571,0.003218656404426386,0.0009830260286106303
2023-01-17,-0.003678551734936586,-0.0028393947836064942,-0.0013979905723127478,-0.0011695559641682163,-0.0032199785400166916,-0.0016654660656258977
2023-01-18,0.003585107321092351,0.003585107321092351,0.0027848643835087137,0.0027848643835087137,0.0003927903051481607,0.0003927903051481607
2023-01-19,-0.0012617542864378634,-0.0012617542864378634,-0.0008607272719345477,-0.0008607272719345477,-0.0019615734730535905,-0.0019615734730535905
2023-01-20,-0.0013390463141030734,-0.0013390463141030734,-0.0014170305191643783,-0.0014170305191643783,0.0006577283719317872,0.0006577283719317872
2023-01-23,-0.0009038580144383884,-0.0009038580144383884,-0.0006283664304860913,-0.0006283664304860913,-4.373772297139311e-05,-4.373772297139311e-05
2023-01-24,0.0015064637878860754,0.0015064637878860754,0.001391161726526313,0.001391161726526313,0.0002188174893175502,0.0002188174893175502
2023-01-25,0.00025476797058916756,0.00025476797058916756,0.00023489917813983226,0.00023489917813983226,-4.374813607410655e-05,-4.374813607410655e-05
2023-01-26,-0.0002619624724478492,-0.0002619624724478492,-0.00035514357466408166,-0.00035514357466408166,0.000831156819841287,0.000831156819841287
2023-01-27,-0.0009263677101024048,-0.0009263677101024048,-0.000522885145773676,-0.000522885145773676,-0.0010036031303255846,-0.0010036031303255846
2023-01-30,-0.004070677096598446,0.00046879336939224803,0.02632694189803821,0.008259986491409188,0.017676858226460403,0.0023563064838053593
2023-01-31,-0.0015,-0.0009375,-0.0015,-0.0009473684210526315,-0.0015,-0.001
2023-02-01,0.005943315072847162,0.006402206426073286,0.004286586922418683,0.0024711440268855595,-0.005176467043408959,0.0
2023-02-02,0.013536922562112641,0.013645715306684458,0.010605612466231163,0.004372019552214646,-0.01291516064133369,0.0
2023-02-03,-0.00456668764434312,-0.002007893371174227,-0.005934400902658322,-0.004758847227294982,-0.001869112565033637,0.0
2023-02-06,-0.007688419901982921,-0.005854271796911337,-0.009953142474294463,-0.0049510791205454536,0.011235944019676314,0.0
2023-02-07,0.0013624324719894026,0.0005727247180835199,-0.0003797666171325598,-0.00040305765421828606,0.0018518059014955845,0.0
2023-02-08,0.008981326749450042,0.009093426251127398,0.00878854653327268,0.0029550191555927697,-0.012938945803797619,0.0
2023-02-09,-0.0024467161139452853,-0.003737108479003576,-0.0009082720898976272,-0.001032167732122491,0.0,0.0
2023-02-10,-0.005368355805726158,-0.004701980650166249,-0.0032067464586479303,-0.0027687791643386975,0.001872612688940123,0.0
2023-02-13,-0.0003624645556920686,-0.001869836513730752,0.0004167377871229729,0.0013348179149319517,0.0037383142585096785,0.0
2023-02-14,0.004765556562401435,0.005317191503614524,0.004086284377403065,0.0010016934577495422,-0.009310933885150252,0.0
2023-02-15,-0.0038434922097248664,-0.003455639281526146,-0.012087913702410153,-0.004762321975968592,0.016917231738101002,0.0
2023-02-16,0.00600569028572942,0.00522757005966662,0.00619737447469072,0.0013901770102639041,-0.012938945803797619,0.0
2023-02-17,-0.012510710089733368,-0.01063268171010405,-0.006885136134963905,-0.0025160329188851807,0.00936324203539085,0.0
2023-02-20,0.0017981612919412554,0.0017981612919412554,0.0038061773590357785,0.0020255811342934082,-0.005565813305066336,0.0
2023-02-21,-0.0031842692623204605,-0.00413760126076651,-0.002366408911492291,-0.002971937151840914,-0.001865714297152321,0.0
2023-02-22,-0.006311506760210195,-0.005754970260893139,-0.005390300513408834,-0.000786364307088933,0.011214942775529257,0.0
2023-02-23,0.005864025290440264,0.006870288149688861,0.01037110820190646,0.004411549058665771,-0.014787416998601755,0.0
2023-02-24,-0.006290293760458962,-0.004712291715863806,-0.006071181518794953,-0.0034732864870660406,0.0037523416909557294,0.0
2023-02-27,0.0008780848284087039,0.0008780848284087039,0.0006852497472474516,0.0006852497472474516,0.0,0.0
2023-02-28,-0.0015,-0.0013125,-0.0015,-0.0009750000000000002,-0.0015,0.0
2023-03-01,-0.0018216693800869438,-0.0010843084359454021,0.0008186486402608384,-0.0006361832750580768,0.0005724267160568685,0.0008543839486380442
2023-03-02,-0.004360097211455249,-0.0025980569575294737,-0.0018723499474300794,-0.00031826569151409287,-0.002254687415042331,-0.0003605175558775741
2023-03-03,0.005443959702558621,0.0037367483781016175,0.0047442889918942995,0.0035419129034556596,0.004574186890858959,0.0030969401926858498
2023-03-06,0.012403993966514773,0.009509261139880307,0.008618858710623793,0.0021278172126136603,0.012980617250238573,0.007031664696121068
2023-03-07,0.0002870323930038443,8.126636016825284e-05,0.0023861074231330956,0.0008203887441110756,0.003168681571012342,0.001733736632931461
2023-03-08,-0.005461942701107211,-0.004357792376332922,-0.006671843658893995,-0.0029888913270828647,-0.006958859576471668,-0.004538005517055886
2023-03-09,0.0020227383185285885,0.0014268845821650555,-2.4860639054577325e-05,-0.000494599427530425,-6.047291417326091e-05,-0.0003069521119049992
2023-03-10,-0.013541018854497502,-0.01101420482941036,-0.009229860729976997,6.035970635150159e-05,-0.015120881377640163,-0.008267651540262185
2023-03-13,0.0011132870297514974,0.0007975003668968528,0.004515725033401278,0.003032168223058634,0.0031578767433484683,0.0020821489553504552
2023-03-14,-0.006719791515794674,-0.0056173183470476645,-0.008595917155395684,-0.0036154745400065525,-0.008926368240098619,-0.005018599150989005
2023-03-15,0.009027508492770703,0.00664404001651514,0.00566444569914269,0.0025368280685542292,0.005059146665517146,0.0014575006357701625
2023-03-16,0.0007638546359040044,-0.0005874979479309206,-0.00458850427529369,-0.0026122281036251383,-0.0031492745907564235,-0.002308350936690847
2023-03-17,0.011458098395794078,0.008912845155831642,0.013490842195242632,0.005339657384353354,0.01442010876007125,0.007732420941881926
2023-03-20,-0.0022344646261988343,-0.0018565127918069857,-0.0031463561785580385,-0.0012816728765019027,-0.0017320946419730312,-0.0008829794646703212
2023-03-21,0.004048790284113757,0.003770786310226454,0.003900969821983856,0.0016461521980896832,0.00497209150412287,0.0039052130432588594
2023-03-22,0.01131448107957242,0.009725815878861788,0.012060972171291276,0.004144649494089017,0.01396079726897334,0.008211072803547152
2023-03-23,-0.0025363689550667867,-0.0002953293330531237,0.0050766706400922615,0.0031610382825327504,0.00385643968568363,0.0035640736219131656
2023-03-24,0.0044418917470254865,0.002945948132120804,0.004593682153781627,0.0016016549960516026,0.0056272375310381486,0.0028375725707611935
2023-03-27,0.0012309897450610563,0.0003290038391786376,-0.00553641368799695,-0.00366182670079094,-0.00310112474489032,-0.0024906790630610355
2023-03-28,-0.007077582512162339,-0.005659672823544876,-0.007035890649361755,-0.0021287920082630222,-0.009511662454135407,-0.005672271434871421
2023-03-29,0.0020920512759796672,0.0020165712560707427,0.002102742021467238,0.0014270233926494352,0.0027574020096833426,0.002464351745493721
2023-03-30,0.008788704558705035,0.006802180393353285,0.006389641052528116,0.001781403693272636,0.008037518294558905,0.004539151400313083
2023-03-31,-0.0015,-0.0013125,-0.0014999999999999998,-0.0008863636363636363,-0.0014999999999999998,-0.0011470588235294116
2023-04-03,-0.0015,-0.0013125,-0.0015426513151967063,-0.0007926513151967063,-0.0014999999999999998,-0.0012499999999999998
2023-04-04,0.0,0.0,-0.00016263858670520183,-0.00016263858670520183,0.0,0.0
2023-04-05,0.0,0.0,-0.0003114003938748327,-0.0003114003938748327,0.0,0.0
2023-04-06,-0.006096453957645187,-0.00465170131968419,-0.0033970205003803584,0.0005478252614105061,-0.003760058358567288,-0.0017330601460259127
2023-04-07,0.0018321166879543133,0.0009551288613703773,0.0018886338590983825,0.00021412532170635005,0.00010823531748053539,-0.0009074566201566584
2023-04-10,0.003999722249236365,0.0033610838208023297,0.002114450719009934,0.00076593215271011,0.002611377436815461,0.0016495978943211012
2023-04-11,0.003708437822609545,0.0030152699385537773,0.0013540588859215312,0.0007663361520573945,0.002453466135327986,0.001600782519037021
2023-04-12,8.854861541345016e-05,-0.00014122728375064175,-0.0008270804102032157,0.0004063879156013743,0.0006024034953071392,0.000449219562531078
2023-04-13,-0.009182973823716786,-0.007290770238993272,-0.006230797902461732,-0.001892511678808168,-0.007701908296839772,-0.005274195598482716
2023-04-14,0.010379095899611418,0.00793382516839275,0.008316581155970509,0.0026163830514608724,0.009256897153799995,0.006049657922061247
2023-04-17,-0.0024305304246611953,-0.001916600592786713,-0.0005571216280996278,0.00040505587790543333,-0.0038876524418258725,-0.0032284454145849735
2023-04-18,-0.00394896046225994,-0.0033182230175835548,-0.001438056185752681,-0.0006479700567207185,-0.0035962802417625517,-0.0025755072037006903
2023-04-19,-0.005564520525365074,-0.0042390319029066426,-0.004880521227506108,-0.001884303804353165,-0.006064115094162261,-0.0044335481749350845
2023-04-20,-0.004166518132770483,-0.003176296698310682,-0.0030161366726761335,-0.0014111023836498068,-0.002948577120612611,-0.0014988813433341
2023-04-21,-0.008738863741452205,-0.006977473366860026,-0.005699674163204259,-0.0017084538860291005,-0.006382629574147867,-0.004266338127493801
2023-04-24,0.0004669250910689232,0.00010960843970951595,-0.0019705553543604643,-0.0007015232766031604,-0.0011310011099589787,-0.0014425089758900536
2023-04-25,-0.018471013339056055,-0.014373629790074838,-0.01339036701111179,-0.004987102744904251,-0.016305595976060818,-0.010937798678193729
2023-04-26,-0.00043223787212266773,-0.00024805132818582487,-0.0004814405570326666,-0.00035256213453403913,-0.0015742388755582792,-0.0013758289133493729
2023-04-27,0.005142495432252148,0.004589129788514779,0.002560835569344691,0.000629992574537546,0.0031596429947947273,0.0026393515632079367
2023-04-28,-0.0015,-0.0013125,-0.0015,-0.00075,-0.0014999999999999998,-0.0012499999999999998
2023-05-01,-0.0015,-0.0013125,-0.0016281281733907687,-0.0009222458204495923,-0.002768103707771292,-0.0024347703744379587
2023-05-02,0.007047665158171512,0.00511716504030621,0.005742448627056058,0.0025559798907669917,0.005656748115293653,0.0034773144240757593
2023-05-03,-0.002291537969424967,-0.0013409730388517366,-0.0029610792538417555,-0.00027033221337449524,-0.0026630638453459133,-0.0006111354689459163
2023-05-04,0.004409136181351289,0.0036907472142156256,0.002161204570396473,0.0011098498687360594,0.0016530139184008795,0.0010918228538713145
2023-05-05,0.001862764087097818,0.00162467248204759,0.0008349939136376746,-4.221643161816305e-05,0.0008682283447454622,0.00048757737624149293
2023-05-08,0.005993135897898932,0.004567274904020868,0.006778227552908904,0.002117109285024229,0.005583752881755815,0.0027252403385124944
2023-05-09,0.002756093600771628,0.002814837786674726,0.0022191977607055997,0.0007833345695987357,0.0017673566586428168,0.0008043369746745367
2023-05-10,-0.007021188344305387,-0.005610754675453258,-0.0058487532573547035,-0.002052601264796574,-0.004678169169055569,-0.003048241440026713
2023-05-11,-0.0018581924872032446,-1.558308484349291e-05,-0.0010865220173123691,-0.0006976507151394909,-0.0007105853896980253,-0.0011654507628498757
2023-05-12,0.0010906237850555334,0.0006079964542515248,-0.00044233968870848963,-0.001032326523442167,-0.0008173021472903725,-0.0020282557132525712
2023-05-15,-0.003888361944280175,-0.0025061485718295695,-0.002347520284192397,-0.00024945588483544655,-0.002434045246973653,-0.000922797300197564
2023-05-16,0.01304100617913903,0.009030307223479639,0.01044798164266403,0.0034536321806931804,0.008698784516925129,0.005079295101737775
2023-05-17,0.013457276749009803,0.009394633203732641,0.011054324923348098,0.0028087106154703104,0.010277431774736709,0.00568156699789324
2023-05-18,0.013309088193141486,0.010457810781182506,0.010791759823168632,0.0032528405869001508,0.00977693835239407,0.00580076876552685
2023-05-19,0.007547190458264533,0.006710883578013846,0.006494925569357458,0.0019889098611356594,0.0059151562468873825,0.002284228677916013
2023-05-22,-0.0008347204717614187,-0.0008901071049403353,-0.0017632813803980124,-0.00013143491463619902,-0.0013689373341055663,-0.00017368029271451024
2023-05-23,0.0008610726815772296,0.0006949948208026524,0.0011625987486238213,0.00015748046828366414,0.0008283393524846701,-0.00020201552383102155
2023-05-24,-0.0030746246881412087,-0.0013054892830949433,-0.0040560898892834756,-0.0007892913627262337,-0.004345408004204582,-0.002073183943377694
2023-05-25,0.013625649930119499,0.010877775721142957,0.01054290480008282,0.0022227919924499868,0.009596178625132856,0.005525236340062523
2023-05-26,0.014289581994960374,0.010503369415917604,0.014076208081987824,0.005116144825175699,0.013706346956069424,0.009977781755309436
2023-05-29,0.014715801793274835,0.012532159826494277,0.011713322512044709,0.0042258138397646,0.010643470188982719,0.005188410077470507
2023-05-30,-0.0015794088064584322,-0.0011606467453538771,0.00029835123288812104,-5.0062987867497964e-05,0.0008007286426236554,0.0009995042239042253
2023-05-31,-0.0015,-0.0013125,-0.0014999999999999998,-0.0007941176470588235,-0.0015,-0.0011666666666666668
2023-06-01,-0.006292321994312648,-0.003943505513170144,-0.002729479912337249,-0.00014258538546779611,-0.0029926373169315325,-0.0014220836792223292
2023-06-02,0.018253676461802426,0.013558318130097419,0.008981236953225745,0.0027796151196667826,0.010022681835156236,0.006054504985963964
2023-06-05,2.9083628450554677e-06,-0.0008381687163476481,0.00043324230541318814,2.6586045069332265e-06,-0.0010453301874817635,-0.0012781254431596543
2023-06-06,0.003580322838725794,0.0021689588830609424,0.0029872283579660125,0.0015951932233913765,0.002853889894663402,0.0017880255860309978
2023-06-07,0.010509141725786958,0.008710667262199712,0.0031728558819227384,-0.00033791424266057385,0.0042800839652733826,0.0022354147254908764
2023-06-08,-0.015555086270208254,-0.010194393227013529,-0.0073155778568250104,-0.00034830472070002116,-0.007157516767810317,-0.0025933989012068004
2023-06-09,0.015887318091905467,0.011159294349988691,0.00914211037623866,0.003113608373789642,0.008708712982798576,0.004806199003559224
2023-06-12,0.006011346271200785,0.004142481794636943,0.003435053247268338,0.0013148599346807927,0.004551210729950179,0.003088714709410432
2023-06-13,0.0231486755484496,0.016744824408205267,0.010681111251392206,0.002883549033091695,0.012712545001929984,0.007808423719214883
2023-06-14,0.000790191685879571,0.0013738477891102052,0.0007972548965003781,0.0008810332964834175,0.0008085262450539835,0.000869455990496194
2023-06-15,0.012609464151564026,0.009805198624247169,0.007386007620186298,0.00386049670821121,0.007247049370347758,0.00489107218061897
2023-06-16,0.0005478952528092749,-0.0006217052506600259,0.0012277519520910345,0.0006027602053667496,0.0007837441733402599,0.00040685738801855777
2023-06-19,-0.003675196768436584,-0.002310723407074111,-0.0020874726878287453,-0.0008160493996885246,-0.0020714127816936134,-0.001172580063220897
2023-06-20,-0.004502374405885606,-0.00398256418774183,-0.001809524569741927,-0.0007803604128621688,-0.0022664861893857214,-0.001673139709043542
2023-06-21,0.004173489201934083,0.0031269141420782465,0.0020389253312464925,0.0006206819516098583,0.0009262494117114581,-0.00010520031893336683
2023-06-22,0.0,0.0,-0.0016857609533509274,-0.0016857609533509274,-0.0012260079660734017,-0.0012260079660734017
2023-06-23,0.0,0.0,0.001000809783468816,0.001000809783468816,0.0007278616607045935,0.0007278616607045935
2023-06-26,-0.010698800433253969,-0.007178515054756529,-0.004941683022788287,-0.0008563459764418593,-0.006123180156226996,-0.003385523738585548
2023-06-27,-0.014870272218521413,-0.011955881483644848,-0.008712845331188296,-0.003216476800382728,-0.007538010808746828,-0.0039579068909434325
2023-06-28,0.0056112177282472,0.004247639465139397,0.004439828572324465,0.0021922773820005625,0.0032349730908015125,0.0016793510473094148
2023-06-29,0.005630632522633128,0.00449445048855629,-5.5476668148361774e-05,-0.00199528426308878,0.00014287332649399635,-0.0011628002221951
2023-06-30,-0.0015,-0.0011250000000000001,-0.0015,-0.00103125,-0.0015,-0.0012272727272727272
2023-07-03,0.015658210582920273,0.010854823157056534,0.01301803909278732,0.005353043639683553,0.008391134945152326,0.004560872499945085
2023-07-04,0.009152589446227932,0.008075852982894122,0.007167685300821909,0.002702890724016171,0.005218777582945986,0.004251390992600829
2023-07-05,-0.006827004343770801,-0.00526881420884992,-0.005312914528918585,-0.0018695667263095722,-0.004955784804948721,-0.0037366014235405537
2023-07-06,-0.013802065015354678,-0.009604370519249741,-0.01432223917667336,-0.006121457255264081,-0.012288254041166364,-0.009187570877540723
2023-07-07,-0.006078164572660499,-0.004504357787938326,-0.004842844001024711,-0.0021386817963455615,-0.0039312099612486525,-0.0026833450008301443
2023-07-10,-0.0015337243917828147,-0.0014290394815822116,-0.0014796042347009263,-0.0006290616298686954,2.846043684203605e-05,0.00028913978016631946
2023-07-11,0.01479250852621361,0.011628236260084385,0.013553639047677072,0.006241608565815873,0.01062006536337347,0.008152132723049646
2023-07-12,0.0067227353528577505,0.005364197565037421,0.006047288468242511,0.0030349069390620096,0.006541801402414644,0.005760980578133473
2023-07-13,0.01544603001081793,0.011547799709704126,0.012922131914301728,0.004580025149949633,0.011197071066755269,0.008105510035258617
2023-07-14,0.014713780732473813,0.011045120092904093,0.012261985190034578,0.00506563865791024,0.007482027467240691,0.004041180848654045
2023-07-17,0.0046343122466436515,0.003981653472669655,0.0031415746973709377,0.00224046787578193,0.002376876577928712,0.0021282446640338557
2023-07-18,0.0007515318145531065,0.0006995520034522042,0.0007127867347664367,0.0007813297435192992,0.0011489750799591719,0.0011024899513296274
2023-07-19,-0.007225959314609676,-0.007149152946917661,-0.006170869143786163,-0.004027761007679571,-0.003051724546058188,-0.0031929914735652322
2023-07-20,0.0008259854506545844,0.0012742896573552792,0.0015370188865413044,0.0018304272142005767,-0.0002128072056081916,0.00035709573908067273
2023-07-21,-0.010325901974429952,-0.0060928123711130044,-0.00866022339602505,-0.0008829035202571942,-0.0062493367355234775,-0.002331311022757515
2023-07-24,0.006876709525971941,0.005544624595555853,0.005294808286573065,0.0032727947406367827,0.0030451294830303567,0.0025833157387185795
2023-07-25,0.00937978017356178,0.006649667928621317,0.009537822230606782,0.003131486155458893,0.006541274888339395,0.004155675781612059
2023-07-26,-0.0016574445185897069,-0.0013519188763959633,-0.0008784503692654819,0.0006667136484341954,6.085718636654003e-05,0.000249450490745418
2023-07-27,0.00607615261670949,0.004009645652049226,0.004809257816293614,0.0012618209143863133,0.001251965092510069,-0.0005279095959785924
2023-07-28,0.0032371510926536146,0.003053166579548461,0.0016951459090654465,0.0010350011074770737,0.0017185432785432396,0.0018535067012883863
2023-07-31,-0.0015,-0.0011250000000000001,-0.0015,-0.0007,-0.0015,-0.0012142857142857144
2023-08-01,0.002982814404091928,0.0011741108029825623,0.002764041879280386,0.0006032464841176704,0.0016752350739769935,-0.00015534969544281634
2023-08-02,-0.02595435726204276,-0.019504951630798267,-0.020063752087535858,-0.00819723043993937,-0.017514402958216088,-0.012221036947264776
2023-08-03,0.0,0.0,-0.00020147571659436675,-0.00020147571659436675,-0.0006229082923361153,-0.0006229082923361153
2023-08-04,-0.00026926647626590583,0.001009249886804675,-0.0010826666488110426,0.0002873691871791567,-0.0006287921534286916,0.0002894395022305053
2023-08-07,0.014864355299456164,0.012228794862045825,0.01130651031473752,0.005248814128901692,0.009455184485374267,0.007293341122549657
2023-08-08,-0.007126050622780114,-0.005186896651268716,-0.005786092854978851,-0.0016072002409736746,-0.004746346555209418,-0.002936303783098247
2023-08-09,-0.0033246134952473055,-0.002731527442369014,-0.0020481687452049008,-0.0006889146317619263,-0.0017512957956089534,-0.0009602524638938214
2023-08-10,-0.01974936113600957,-0.014836184627460988,-0.014367623998106129,-0.004956685136259492,-0.012934341707159376,-0.00837684863947451
2023-08-11,0.00045969408306480164,0.000764411058821371,0.0003749412110606448,0.0002108853369971811,-4.196520618040159e-06,2.8824622837831366e-05
2023-08-14,-0.013129771837434134,-0.00894886379577356,-0.01111046254249412,-0.0031024212835003007,-0.0094438168042867,-0.005263286444354158
2023-08-15,0.013355892868605862,0.00981213520948343,0.008543402037029184,0.0029364216907318066,0.0067835627292081035,0.003282590958863033
2023-08-16,-0.0029320173288827846,0.00046870009606855096,-0.0036061467488645656,-0.0009987383958134331,-0.003366088111009428,-0.0008296988128697149
2023-08-17,0.003943882777547161,0.0031496144417707816,0.0023914563636957195,0.0008138270716612356,0.001642133401422602,0.0015530704910590636
2023-08-18,-0.0141281323803258,-0.010783946422719681,-0.009861684299988294,-0.0037517014248731606,-0.008131800935000622,-0.004744044507746294
2023-08-21,-0.0006357621969725336,-0.0007344094459556805,-0.0011819685136642347,-0.0005107158259904515,-0.001389617997869139,-0.001602846747403192
2023-08-22,0.010336049928445973,0.0076806057714404186,0.007559209204844167,0.002283205042017303,0.006591787119103469,0.003674257653851781
2023-08-23,0.009802989026250902,0.007365285173812269,0.007879534444738684,0.0030171381931230756,0.007674097535821225,0.005553766776765579
2023-08-24,0.01960440525283283,0.014084188642762063,0.014968885572825184,0.004384128750418971,0.012837418916540513,0.007224039093343799
2023-08-25,-0.03004192334136964,-0.020498527508068798,-0.022411856161865952,-0.007053596572901839,-0.01911797545450522,-0.010266701931603716
2023-08-28,0.00418108624837997,0.0018978763108933178,0.00390677506754334,0.001288675315606301,0.0035321971034417343,0.0016384241546387095
2023-08-29,0.008509777555416126,0.004954258582836185,0.0066810769411839305,0.0026937416271193837,0.006384279951750989,0.0036302144081573674
2023-08-30,0.012125594191077532,0.00801833824345971,0.009018213074417268,0.002452060294890916,0.007828334351620682,0.004033422029992922
2023-08-31,-0.0015,-0.0011250000000000001,-0.0015,-0.00075,-0.0015,-0.0011842105263157896
2023-09-01,-0.0018641225176439361,-0.002249702803604813,0.0007892473811004098,-0.0006878385534449154,-0.0002722048827958105,-0.0020221090513730276
2023-09-04,0.005085299984538327,0.0038751761626210357,0.006815055723386096,0.0026121359465849834,0.005145543754111318,0.002992634562434622
2023-09-05,0.0019429874116572432,0.0019870602212069682,-8.480837164854578e-05,-0.00046117475823821767,4.1897907931362954e-05,-0.0001364485192219866
2023-09-06,0.0021172015296243435,0.002275736911088136,-6.773873688809302e-05,-0.0006389055326505167,0.0004755386196205278,-0.00023355831392091772
2023-09-07,-0.01078149581877444,-0.007334108345148929,-0.007625969475168073,-0.002383829310178606,-0.007301403744867908,-0.004430118986323336
2023-09-08,-0.0025410416398047447,-0.0020824954551668384,-0.003410970525378205,-0.0011283560731533604,-0.0021306269936569124,-0.0013133593859300534
2023-09-11,-0.009031092770821855,-0.00767413811531692,-0.003519742377413727,-0.001703005866482555,-0.00526884993947855,-0.0046080241726634595
2023-09-12,0.009628661152871698,0.007165287219613653,0.006234765547358284,0.0019809940953425227,0.006613522328589406,0.003555275051632585
2023-09-13,-0.001276788135281287,-0.0007163640145957384,-0.0004577819879088827,-0.00041183933120525484,0.00010460065491011309,-8.554053338810942e-05
2023-09-14,0.01551131264337166,0.011118870750390641,0.01001132910367787,0.004138354060836735,0.010020901140165791,0.006295268849955723
2023-09-15,0.006988646131954657,0.0048077915384128755,0.006249768151075643,0.0014039853979052814,0.006379537281858751,0.0038081655283712652
2023-09-18,-0.014234477600102425,-0.00921907714918083,-0.00965567894802207,-0.003214196851542737,-0.009382211715916728,-0.005417006939133946
2023-09-19,-0.004690912641110198,-0.0035802441471686625,-0.0021675441676659584,-0.0011065424847553496,-0.002150149105326878,-0.00126854509008802
2023-09-20,-0.005884001597622299,-0.00415871881070369,-0.0054307432287432735,-0.0017379403172789187,-0.005408947057923327,-0.0031634843598365757
2023-09-21,-0.018764994966694454,-0.013102052644598225,-0.014205009327888521,-0.005043889213038315,-0.013621960892657286,-0.008174346146141709
2023-09-22,-0.001844398001380046,-0.0005945122555828936,-0.0001518560438237516,0.0001412925600973228,-0.0010001216251291267,-0.0005925487301159848
2023-09-25,0.009395745866419919,0.006549706033018438,0.006827348338371857,0.002153495799950868,0.0064687271225994806,0.004252621848289736
2023-09-26,-0.010406290567671908,-0.007700213853314861,-0.00914923351666887,-0.003594144559421332,-0.008741324819851652,-0.005827102400162708
2023-09-27,-0.003081107856697546,-0.0013176085577227131,-0.0007537770395040776,-0.00024835382303004124,-0.001436199289625023,-0.0015595726344256435
2023-09-28,0.005971502747164181,0.003950975824019848,0.005678451464056527,0.001448915468703644,0.005474905550394123,0.002318679074566784
2023-09-29,-0.0015,-0.0011250000000000001,-0.0015,-0.0007105263157894736,-0.0015,-0.0011052631578947366
2023-10-02,0.009942958737183679,0.010354450649781584,0.0003059598881116454,0.0009246156655750338,0.007433645539968057,0.005549166377813717
2023-10-03,-0.008513731022739474,-0.003023747445983105,-0.005887358455543753,-0.0035317654077284314,-0.007044569832197051,-0.004207481937517515
2023-10-04,-0.010967441751206841,-0.007827699652141196,-0.004366831522000912,-0.002248952193103999,-0.008478039647265198,-0.0049997547078814986
2023-10-05,0.007367467939624839,0.008631659322605734,0.0009457309612937065,0.0025265785258144786,0.007158419642705483,0.005397492585779782
2023-10-06,-0.0017283869311711525,0.0013948250749318408,-0.0015813296665400957,0.0002814362412200464,0.0007119761450465186,0.0018173184718888761
2023-10-09,0.0,0.0,0.0007999090107203651,0.0007999090107203651,0.0005473061652297235,0.0005473061652297235
2023-10-10,0.0,0.0,-6.847009375368427e-05,-6.847009375368427e-05,-4.684795888409976e-05,-4.684795888409976e-05
